year,country,code,continent,report_type,report_link,date,assessment_body,in_efu,io1,io2,io3,io4,io5,io6,io7,io8,io9,io10,io11,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,io1_i,io2_i,io3_i,io4_i,io5_i,io6_i,io7_i,io8_i,io9_i,io10_i,io11_i,r1_i,r2_i,r3_i,r4_i,r5_i,r6_i,r7_i,r8_i,r9_i,r10_i,r11_i,r12_i,r13_i,r14_i,r15_i,r16_i,r17_i,r18_i,r19_i,r20_i,r21_i,r22_i,r23_i,r24_i,r25_i,r26_i,r27_i,r28_i,r29_i,r30_i,r31_i,r32_i,r33_i,r34_i,r35_i,r36_i,r37_i,r38_i,r39_i,r40_i,io_le,io_me,io_se,io_he,r_nc,r_pc,r_lc,r_c,io_mean,r_mean,io_a_mean,io_b_mean,io_c_mean,r_a_mean,r_b_mean,r_c_mean,r_d_mean,r_e_mean,r_f_mean,r_g_mean,ei1,tci1,ei2,tci2,cr1,cr2,fu,efu,c1_efu,c2_efu,c3_efu,c4_efu,r_efu,io_efu,rio_efu,stage
2021,Seychelles,SC,Africa,EFUR5,https://www.fatf-gafi.org/en/publications/Mutualevaluations/fur-seychelles-sept-2021.html,2021-09-01,ESAAMLG,1,LE,LE,LE,ME,LE,LE,LE,LE,LE,LE,LE,C,LC,LC,PC,PC,PC,PC,NC,C,LC,C,LC,C,C,NC,LC,LC,C,PC,C,C,LC,LC,LC,PC,LC,LC,PC,LC,C,C,LC,PC,PC,LC,C,LC,LC,LC,LC,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,1,0,0,2,9,18,11,0.0303030303030303,0.65,0.0,0.1111111111111111,0.0,0.8333333333333333,0.5,0.25,0.7555555555555555,0.5,0.6333333333333333,0.7333333333333333,0.0303030303030303,0.65,0.037037037037037035,0.6007936507936508,0.04662004662004662,0.06164685160722149,1,1,1,1,1,1,1,1,1,5
2023,Seychelles,SC,Africa,EFUR8,https://www.fatf-gafi.org/en/publications/Mutualevaluations/fur-seychelles-2023.html,2023-03-01,ESAAMLG,1,LE,LE,LE,ME,LE,LE,LE,LE,LE,LE,LE,C,LC,LC,PC,LC,PC,PC,NC,C,LC,C,LC,C,C,NC,LC,LC,C,C,C,C,LC,LC,LC,LC,LC,LC,LC,LC,C,C,LC,PC,LC,LC,C,LC,LC,LC,LC,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,1,0,0,2,4,22,12,0.0303030303030303,0.7,0.0,0.1111111111111111,0.0,0.8333333333333333,0.5,0.3333333333333333,0.7999999999999999,0.6666666666666666,0.7,0.7333333333333333,0.0303030303030303,0.7,0.037037037037037035,0.6523809523809523,0.04329004329004329,0.05677210056772101,1,1,0,0,1,1,0,1,1,8
2024,Seychelles,SC,Africa,EFUR10,https://www.esaamlg.org/reports/Seychelles_FUR-April%202024.pdf,2024-04-01,ESAAMLG,1,LE,LE,LE,ME,LE,LE,LE,LE,LE,LE,LE,C,LC,LC,C,LC,PC,PC,PC,C,LC,C,LC,C,C,NC,LC,LC,C,C,C,C,LC,LC,LC,LC,LC,LC,LC,LC,C,C,LC,PC,LC,LC,C,LC,LC,LC,LC,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,1,0,0,1,4,22,13,0.0303030303030303,0.725,0.0,0.1111111111111111,0.0,0.8333333333333333,0.8333333333333333,0.41666666666666663,0.7999999999999999,0.6666666666666666,0.7,0.7333333333333333,0.0303030303030303,0.725,0.037037037037037035,0.7119047619047618,0.04179728317659352,0.05202526941657377,1,1,0,0,1,1,0,1,1,10
2020,Sierra Leone,SL,Africa,MER,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Mer-sierra-leone-2020.html,2020-12-01,GIABA,1,ME,LE,LE,LE,LE,LE,LE,LE,LE,LE,LE,LC,LC,LC,LC,LC,PC,NC,NC,C,PC,C,LC,LC,PC,PC,PC,PC,PC,PC,C,C,PC,PC,PC,PC,LC,LC,PC,LC,LC,LC,PC,LC,PC,LC,LC,PC,PC,PC,LC,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,10,1,0,0,2,18,16,4,0.0303030303030303,0.5166666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.5555555555555556,0.3333333333333333,0.5666666666666667,0.4666666666666666,0.0303030303030303,0.5166666666666666,0.05555555555555555,0.5007936507936508,0.05865102639296188,0.1109350237717908,0,0,1,1,1,1,1,1,1,0
2024,Sierra Leone,SL,Africa,EFUR4,https://www.fatf-gafi.org/content/fatf-gafi/en/publications/Mutualevaluations/fur-sierra-leone-2024.html,2024-11-01,GIABA,1,ME,LE,LE,LE,LE,LE,LE,LE,LE,LE,LE,LC,LC,LC,LC,LC,PC,NC,NC,C,LC,C,LC,LC,LC,LC,PC,LC,LC,PC,C,C,LC,PC,PC,PC,LC,LC,PC,LC,LC,LC,LC,LC,PC,LC,LC,PC,LC,PC,LC,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,10,1,0,0,2,10,24,4,0.0303030303030303,0.5833333333333333,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.6888888888888889,0.3333333333333333,0.6,0.5333333333333333,0.0303030303030303,0.5833333333333333,0.05555555555555555,0.5341269841269841,0.05194805194805195,0.10401188707280831,1,1,1,0,1,1,1,1,1,4
2016,Singapore,SG,Asia,MER,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Mer-singapore-2016.html,2016-09-01,FATF/APG,1,SE,SE,ME,ME,ME,SE,ME,ME,LE,ME,SE,LC,C,LC,C,LC,LC,LC,LC,C,C,C,C,C,LC,C,C,C,C,LC,LC,C,PC,PC,PC,PC,LC,C,PC,C,C,C,C,LC,LC,PC,C,LC,LC,LC,LC,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,6,4,0,0,6,16,18,0.4242424242424242,0.7666666666666666,0.6666666666666666,0.3333333333333333,0.38888888888888884,0.8333333333333333,0.8333333333333333,0.6666666666666666,0.8444444444444444,0.3333333333333333,0.7666666666666666,0.7333333333333333,0.4242424242424242,0.7666666666666666,0.4629629629629629,0.7158730158730158,0.5533596837944664,0.6467110125646711,0,0,0,0,1,0,0,1,1,0
2019,Singapore,SG,Asia,EFUR3,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Fur-singapore-2019.html,2019-11-01,FATF,1,SE,SE,ME,ME,ME,SE,ME,ME,LE,ME,SE,LC,C,C,C,LC,LC,LC,LC,C,C,C,C,C,LC,C,C,C,C,LC,LC,C,PC,LC,LC,C,LC,C,PC,C,C,C,C,LC,LC,PC,C,LC,LC,LC,LC,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,6,4,0,0,3,17,20,0.4242424242424242,0.8083333333333333,0.6666666666666666,0.3333333333333333,0.38888888888888884,0.8333333333333333,1.0,0.6666666666666666,0.8666666666666667,0.8333333333333333,0.7666666666666666,0.7333333333333333,0.4242424242424242,0.8083333333333333,0.4629629629629629,0.8142857142857143,0.5248359887535144,0.5685510071474983,1,1,0,0,1,0,0,1,1,3
2025,Sint Maarten,SX,North America,MER,https://www.fatf-gafi.org/content/fatf-gafi/en/publications/Mutualevaluations/sint-marteen-mer-2025.html,2025-07-01,CFATF,1,LE,LE,LE,ME,LE,LE,ME,LE,LE,LE,LE,PC,PC,C,C,C,PC,PC,PC,LC,PC,C,LC,C,PC,NC,PC,LC,PC,PC,C,C,LC,PC,PC,LC,LC,LC,PC,LC,C,C,LC,PC,PC,LC,PC,LC,PC,LC,LC,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,9,2,0,0,1,17,13,9,0.0606060606060606,0.5833333333333333,0.0,0.1111111111111111,0.05555555555555555,0.3333333333333333,1.0,0.5,0.5777777777777777,0.5,0.6333333333333333,0.5333333333333333,0.0606060606060606,0.5833333333333333,0.05555555555555555,0.5825396825396825,0.1038961038961039,0.09536784741144415,0,0,1,1,1,1,1,1,1,0
2020,Slovakia,SK,Europe,MER,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Mer-slovak-republic-2020.html,2020-09-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,LE,ME,ME,ME,PC,C,LC,LC,LC,LC,LC,PC,LC,PC,LC,PC,PC,LC,LC,LC,LC,PC,PC,PC,LC,LC,PC,LC,LC,PC,LC,PC,PC,PC,LC,PC,PC,LC,PC,LC,C,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,9,1,0,0,16,22,2,0.3333333333333333,0.5499999999999999,0.5,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5111111111111111,0.6666666666666666,0.4333333333333333,0.7333333333333333,0.3333333333333333,0.5499999999999999,0.37037037037037035,0.6087301587301587,0.6060606060606061,0.6084311169056932,0,0,1,1,1,0,1,1,1,0
2022,Slovakia,SK,Europe,EFUR1,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Fur-slovak-republic-2022.html,2022-11-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,LE,ME,ME,ME,LC,C,LC,LC,LC,LC,LC,PC,LC,PC,LC,PC,PC,LC,PC,LC,LC,PC,PC,C,LC,LC,PC,LC,LC,PC,LC,PC,PC,C,LC,PC,C,LC,PC,LC,C,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,9,1,0,0,13,22,5,0.3333333333333333,0.6,0.5,0.3333333333333333,0.2777777777777778,0.8333333333333333,0.6666666666666666,0.5833333333333333,0.5333333333333333,0.6666666666666666,0.5666666666666667,0.7333333333333333,0.3333333333333333,0.6,0.37037037037037035,0.6547619047619048,0.5555555555555556,0.5656565656565656,1,1,1,1,1,0,1,1,1,1
2023,Slovakia,SK,Europe,EFUR2,https://www.fatf-gafi.org/content/fatf-gafi/en/publications/Mutualevaluations/Slovak-Republic-FUR-2024.html,2023-12-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,LE,ME,ME,ME,LC,C,LC,LC,LC,LC,LC,PC,LC,PC,LC,PC,PC,LC,PC,LC,LC,PC,PC,C,LC,LC,PC,LC,LC,LC,LC,PC,PC,C,LC,PC,C,LC,PC,LC,C,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,9,1,0,0,12,23,5,0.3333333333333333,0.6083333333333333,0.5,0.3333333333333333,0.2777777777777778,0.8333333333333333,0.6666666666666666,0.5833333333333333,0.5333333333333333,0.6666666666666666,0.6,0.7333333333333333,0.3333333333333333,0.6083333333333333,0.37037037037037035,0.6595238095238095,0.547945205479452,0.5615724027276373,1,1,1,1,1,0,1,1,1,2
2024,Slovakia,SK,Europe,EFUR3,https://www.fatf-gafi.org/content/fatf-gafi/en/publications/Mutualevaluations/FUR-Slovak-Republic-Dec-2024.html,2024-12-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,LE,ME,ME,ME,LC,C,LC,LC,LC,LC,LC,PC,LC,PC,LC,PC,PC,LC,PC,LC,LC,PC,PC,C,LC,LC,PC,LC,LC,LC,LC,PC,PC,C,LC,PC,C,LC,PC,LC,C,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,9,1,0,0,12,23,5,0.3333333333333333,0.6083333333333333,0.5,0.3333333333333333,0.2777777777777778,0.8333333333333333,0.6666666666666666,0.5833333333333333,0.5333333333333333,0.6666666666666666,0.6,0.7333333333333333,0.3333333333333333,0.6083333333333333,0.37037037037037035,0.6595238095238095,0.547945205479452,0.5615724027276373,1,1,1,1,1,0,1,1,1,3
2017,Slovenia,SI,Europe,MER,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Mer-slovenia-2017.html,2017-06-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,ME,ME,ME,ME,PC,LC,LC,LC,PC,PC,PC,PC,LC,LC,C,PC,PC,C,C,PC,LC,LC,LC,C,C,LC,LC,LC,LC,PC,C,PC,C,C,LC,PC,LC,C,C,LC,LC,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,10,1,0,0,11,19,10,0.3636363636363636,0.6583333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.7111111111111111,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.3636363636363636,0.6583333333333333,0.3888888888888889,0.611111111111111,0.5523590333716916,0.6363636363636365,0,0,1,1,1,0,1,1,1,0
2018,Slovenia,SI,Europe,EFUR1,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Fur-slovenia-2019.html,2018-12-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,ME,ME,ME,ME,PC,LC,LC,LC,PC,PC,PC,PC,LC,LC,C,PC,PC,C,C,C,LC,LC,LC,C,C,LC,LC,LC,LC,PC,C,PC,C,C,LC,PC,LC,C,C,LC,LC,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,10,1,0,0,10,19,11,0.3636363636363636,0.6749999999999999,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.7555555555555555,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.3636363636363636,0.6749999999999999,0.3888888888888889,0.6174603174603175,0.5387205387205387,0.6298200514138818,1,1,1,1,1,0,1,1,1,1
2019,Slovenia,SI,Europe,EFUR2,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Fur2-slovenia-2019.html,2019-12-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,ME,ME,ME,ME,PC,LC,LC,LC,PC,PC,PC,PC,LC,LC,C,PC,PC,C,C,C,LC,LC,LC,C,C,LC,LC,LC,LC,PC,C,PC,C,C,LC,PC,LC,C,C,LC,LC,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,10,1,0,0,10,19,11,0.3636363636363636,0.6749999999999999,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.7555555555555555,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.3636363636363636,0.6749999999999999,0.3888888888888889,0.6174603174603175,0.5387205387205387,0.6298200514138818,1,1,1,1,1,0,1,1,1,2
2021,Slovenia,SI,Europe,EFUR3,https://www.fatf-gafi.org/en/publications/Mutualevaluations/Fur-slovenia-2021.html,2021-04-01,MONEYVAL,1,ME,SE,ME,ME,ME,ME,ME,ME,ME,ME,ME,PC,LC,LC,LC,PC,LC,LC,LC,LC,LC,C,C,LC,C,PC,C,LC,LC,LC,C,C,LC,LC,LC,LC,LC,C,LC,C,C,LC,PC,LC,C,C,LC,LC,LC,LC,LC,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,10,1,0,0,4,25,11,0.3636363636363636,0.725,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333333,0.7777777777777778,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.3636363636363636,0.725,0.3888888888888889,0.6658730158730158,0.5015673981191222,0.5840286054827175,1,1,0,1,1,0,1,1,1,3
